protocol_type,service,flag,src_bytes,dst_bytes,class,risk_score,ThreatCategory,Priority,anomaly_pred
udp,other,SF,146,0,normal,51.750278,Medium,P2-High,1
tcp,ftp,S0,0,0,anomaly,21.352955,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,37.434771,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,16.981492,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.650504,Informational,P4-Low,0
tcp,private,RSTR,1,0,anomaly,72.483834,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,18.327087,Informational,P4-Low,0
icmp,eco_i,SF,18,0,anomaly,24.754032,Informational,P4-Low,0
tcp,time,SF,0,4,normal,27.713518,Low,P3-Medium,0
tcp,http,SF,233,581,normal,1.557638,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,16.782372,Informational,P4-Low,0
tcp,ftp_data,SF,276,0,normal,15.825339,Informational,P4-Low,0
udp,domain_u,SF,44,139,normal,14.283349,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,37.514475,Low,P3-Medium,0
tcp,telnet,SF,1828,148722,normal,75.114421,Critical,P1-Critical,1
tcp,http,SF,200,764,normal,5.625307,Informational,P4-Low,0
udp,domain_u,SF,46,46,normal,11.120344,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,20.885942,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,56.428805,Medium,P2-High,1
tcp,http,SF,216,5284,normal,17.788892,Informational,P4-Low,0
tcp,exec,RSTO,0,0,anomaly,41.661211,Low,P3-Medium,0
tcp,http,SF,234,997,normal,0.700178,Informational,P4-Low,0
tcp,http,SF,220,1643,normal,8.442577,Informational,P4-Low,0
tcp,login,S0,0,0,anomaly,13.909478,Informational,P4-Low,0
udp,private,SF,105,146,normal,32.184207,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,44.122073,Low,P3-Medium,0
tcp,Z39_50,S0,0,0,anomaly,22.777977,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.063361,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.022838,Informational,P4-Low,0
tcp,http,SF,288,2881,normal,5.371694,Informational,P4-Low,0
tcp,uucp,RSTO,0,0,anomaly,42.348519,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,15.679214,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,40.63021,Low,P3-Medium,0
udp,private,SF,28,0,anomaly,33.691523,Low,P3-Medium,0
tcp,http,SF,279,494,normal,0.011097,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,44.117255,Low,P3-Medium,0
tcp,ftp_data,SF,192,0,normal,21.923408,Informational,P4-Low,0
tcp,telnet,SF,105,1401,normal,19.22051,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,68.113607,Medium,P2-High,1
tcp,smtp,SF,1330,282,normal,12.758177,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,46.035308,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,38.181599,Low,P3-Medium,0
tcp,http,SF,230,362,normal,2.48954,Informational,P4-Low,0
udp,domain_u,SF,44,110,normal,12.214216,Informational,P4-Low,0
tcp,http,SF,271,3582,normal,4.640839,Informational,P4-Low,0
tcp,http,SF,179,1668,normal,1.764028,Informational,P4-Low,0
tcp,ftp_data,SF,852,0,normal,14.139611,Informational,P4-Low,0
tcp,http,SF,222,310,normal,1.545279,Informational,P4-Low,0
tcp,http,SF,314,4137,normal,1.509247,Informational,P4-Low,0
tcp,login,RSTO,0,0,anomaly,41.13483,Low,P3-Medium,0
tcp,http,SF,230,6880,normal,7.203882,Informational,P4-Low,0
tcp,whois,S0,0,0,anomaly,18.65547,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,24.200473,Informational,P4-Low,0
tcp,smtp,SF,857,327,normal,10.96542,Informational,P4-Low,0
tcp,http,SF,234,1707,normal,3.973803,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,45.990082,Low,P3-Medium,0
udp,private,SF,28,0,anomaly,36.017523,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,12.083969,Informational,P4-Low,0
tcp,http,SF,215,6367,normal,1.746459,Informational,P4-Low,0
udp,domain_u,SF,46,46,normal,17.419946,Informational,P4-Low,0
udp,private,SF,105,146,normal,15.534337,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.375412,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,20.965266,Informational,P4-Low,0
tcp,csnet_ns,S0,0,0,anomaly,22.270427,Informational,P4-Low,0
tcp,http,SF,305,2507,normal,2.695891,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,40.317072,Low,P3-Medium,0
tcp,http,SF,336,15767,normal,7.514277,Informational,P4-Low,0
tcp,csnet_ns,S0,0,0,anomaly,19.470431,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.403755,Informational,P4-Low,0
udp,other,SF,147,105,normal,36.970361,Low,P3-Medium,0
tcp,http,SF,335,1212,normal,36.65424,Low,P3-Medium,0
tcp,telnet,S0,0,0,anomaly,31.963278,Low,P3-Medium,0
tcp,http,SF,339,241,normal,1.391663,Informational,P4-Low,0
tcp,http,SF,317,3245,normal,1.15617,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.331877,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,32.623408,Low,P3-Medium,0
tcp,vmnet,S0,0,0,anomaly,20.805564,Informational,P4-Low,0
udp,domain_u,SF,42,131,normal,12.915585,Informational,P4-Low,0
tcp,smtp,SF,986,368,normal,11.35562,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.446232,Informational,P4-Low,0
icmp,urp_i,SF,183,0,normal,21.153155,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,37.119631,Low,P3-Medium,0
tcp,http,SF,405,23786,normal,12.442889,Informational,P4-Low,0
tcp,link,S0,0,0,anomaly,15.232852,Informational,P4-Low,0
tcp,smtp,SF,785,327,normal,16.098529,Informational,P4-Low,0
tcp,http,SF,258,4302,normal,15.30825,Informational,P4-Low,0
tcp,login,S0,0,0,anomaly,12.612179,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,37.674975,Low,P3-Medium,0
tcp,http,SF,318,2649,normal,7.242007,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,38.221679,Low,P3-Medium,0
tcp,ssh,S0,0,0,anomaly,14.082123,Informational,P4-Low,0
tcp,time,S0,0,0,anomaly,16.809537,Informational,P4-Low,0
tcp,http,SF,216,1240,normal,0.347886,Informational,P4-Low,0
tcp,private,RSTR,0,0,anomaly,58.909977,Medium,P2-High,1
tcp,http,SF,291,320,normal,3.518463,Informational,P4-Low,0
tcp,http,SF,224,546,normal,6.822805,Informational,P4-Low,0
tcp,ftp_data,REJ,0,0,anomaly,76.598314,Critical,P1-Critical,1
tcp,domain,S0,0,0,anomaly,26.503175,Low,P3-Medium,0
udp,domain_u,SF,17,42,normal,16.115741,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.752778,Informational,P4-Low,0
udp,domain_u,SF,29,29,normal,24.026367,Informational,P4-Low,0
udp,private,SF,105,147,normal,19.125543,Informational,P4-Low,0
icmp,eco_i,SF,30,0,normal,32.07971,Low,P3-Medium,0
tcp,http,SF,325,12884,normal,12.597699,Informational,P4-Low,0
tcp,login,S0,0,0,anomaly,14.740444,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,54.340296,Medium,P2-High,1
tcp,ftp_data,SF,12,0,normal,30.347446,Low,P3-Medium,0
tcp,http,SF,212,828,normal,1.507567,Informational,P4-Low,0
tcp,http,SF,240,1475,normal,0.044685,Informational,P4-Low,0
tcp,http,SF,292,13206,normal,9.191265,Informational,P4-Low,0
tcp,http,SF,172,12793,normal,24.49542,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.63406,Informational,P4-Low,0
tcp,http,SF,310,788,normal,0.055787,Informational,P4-Low,0
udp,domain_u,SF,44,128,normal,13.710608,Informational,P4-Low,0
udp,other,SF,145,0,normal,46.504123,Low,P3-Medium,0
tcp,ftp,SF,1238,2451,anomaly,43.138355,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,36.707455,Low,P3-Medium,0
udp,domain_u,SF,45,45,normal,14.022327,Informational,P4-Low,0
tcp,private,RSTR,0,0,anomaly,73.268197,Medium,P2-High,1
tcp,smtp,SF,1551,362,normal,40.213134,Low,P3-Medium,0
tcp,smtp,SF,1308,328,normal,24.187718,Informational,P4-Low,0
tcp,http,SF,356,1125,normal,1.916492,Informational,P4-Low,0
tcp,http,SF,364,6914,normal,1.801733,Informational,P4-Low,0
tcp,http,SF,331,776,normal,3.656236,Informational,P4-Low,0
icmp,eco_i,SF,30,0,normal,42.960915,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,14.341724,Informational,P4-Low,0
tcp,exec,S0,0,0,anomaly,15.201592,Informational,P4-Low,0
tcp,http,SF,247,7546,normal,3.149461,Informational,P4-Low,0
tcp,http,SF,300,1841,normal,6.739036,Informational,P4-Low,0
tcp,mtp,S0,0,0,anomaly,13.574995,Informational,P4-Low,0
tcp,http,SF,355,2109,normal,5.773761,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,23.321898,Informational,P4-Low,0
tcp,http,SF,316,1260,normal,7.116409,Informational,P4-Low,0
udp,domain_u,SF,44,136,normal,21.95855,Informational,P4-Low,0
tcp,ftp,SF,1458,4152,normal,49.690569,Low,P3-Medium,1
tcp,uucp_path,S0,0,0,anomaly,15.776058,Informational,P4-Low,0
udp,other,SF,146,105,normal,52.240817,Medium,P2-High,1
tcp,private,RSTR,0,0,anomaly,59.667848,Medium,P2-High,1
tcp,Z39_50,REJ,0,0,anomaly,46.650806,Low,P3-Medium,0
udp,private,SF,1,0,anomaly,42.475235,Low,P3-Medium,0
tcp,telnet,S0,0,0,anomaly,18.090765,Informational,P4-Low,0
tcp,imap4,S0,0,0,anomaly,13.144091,Informational,P4-Low,0
udp,other,SF,146,105,normal,60.308525,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,23.04041,Informational,P4-Low,0
tcp,smtp,RSTO,13794,2966,normal,64.667925,Medium,P2-High,1
tcp,finger,S0,0,0,anomaly,26.346771,Low,P3-Medium,0
tcp,smtp,SF,911,325,normal,40.382487,Low,P3-Medium,0
tcp,smtp,S0,0,0,anomaly,58.827888,Medium,P2-High,1
tcp,http,SF,280,3332,normal,4.678626,Informational,P4-Low,0
tcp,daytime,S0,0,0,anomaly,19.962766,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.654379,Informational,P4-Low,0
udp,domain_u,SF,41,41,normal,12.736108,Informational,P4-Low,0
tcp,finger,SF,10,139,normal,13.600503,Informational,P4-Low,0
tcp,http,SF,311,488,normal,3.070777,Informational,P4-Low,0
tcp,http,SF,281,1745,normal,3.115611,Informational,P4-Low,0
tcp,http,SF,297,1285,normal,3.703948,Informational,P4-Low,0
tcp,ldap,S0,0,0,anomaly,17.064298,Informational,P4-Low,0
udp,domain_u,SF,43,72,normal,23.838921,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,23.51458,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,22.731742,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,38.694774,Low,P3-Medium,0
tcp,http,SF,215,9399,normal,5.850801,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,33.03085,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,63.058873,Medium,P2-High,1
udp,other,SF,516,4,normal,34.615398,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,60.636155,Medium,P2-High,1
tcp,bgp,S0,0,0,anomaly,18.648777,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,37.031798,Low,P3-Medium,0
tcp,time,S0,0,0,anomaly,14.990533,Informational,P4-Low,0
udp,domain_u,SF,44,44,normal,43.556891,Low,P3-Medium,0
tcp,time,RSTO,0,0,anomaly,48.138538,Low,P3-Medium,0
tcp,smtp,SF,676,328,normal,10.818041,Informational,P4-Low,0
tcp,http,SF,334,455,normal,4.924376,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,19.385393,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.959643,Informational,P4-Low,0
tcp,http,SF,204,1596,normal,3.153645,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,25.795101,Low,P3-Medium,0
tcp,Z39_50,S0,0,0,anomaly,19.488929,Informational,P4-Low,0
tcp,http,SF,192,301,normal,4.234288,Informational,P4-Low,0
icmp,eco_i,SF,18,0,anomaly,24.857327,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,20.219055,Informational,P4-Low,0
tcp,netbios_dgm,S0,0,0,anomaly,13.421954,Informational,P4-Low,0
tcp,ftp,S0,0,0,anomaly,17.729281,Informational,P4-Low,0
tcp,http,SF,256,4486,normal,4.083989,Informational,P4-Low,0
icmp,eco_i,SF,64,0,normal,25.873894,Low,P3-Medium,0
udp,domain_u,SF,46,136,normal,27.49026,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,17.999135,Informational,P4-Low,0
tcp,http,SF,220,253,normal,4.731083,Informational,P4-Low,0
udp,domain_u,SF,41,117,normal,10.415077,Informational,P4-Low,0
tcp,http,SF,248,2313,normal,5.673317,Informational,P4-Low,0
tcp,ftp,SF,1250,2451,anomaly,44.141461,Low,P3-Medium,0
tcp,whois,REJ,0,0,anomaly,48.176846,Low,P3-Medium,0
udp,domain_u,SF,44,70,normal,12.731891,Informational,P4-Low,0
tcp,telnet,SF,209,1824,normal,38.066727,Low,P3-Medium,0
tcp,other,SF,5891,0,normal,34.798258,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,40.259135,Low,P3-Medium,0
tcp,http,SF,276,1767,normal,4.681937,Informational,P4-Low,0
tcp,http,SF,231,2304,normal,0.645645,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,13.113196,Informational,P4-Low,0
tcp,http,SF,312,422,normal,1.900424,Informational,P4-Low,0
tcp,remote_job,RSTR,1,0,anomaly,65.491857,Medium,P2-High,1
tcp,discard,S0,0,0,anomaly,17.595342,Informational,P4-Low,0
udp,domain_u,SF,29,0,normal,56.075147,Medium,P2-High,1
tcp,ftp_data,SF,13239,0,normal,13.970464,Informational,P4-Low,0
tcp,ftp_data,S0,0,0,anomaly,15.641836,Informational,P4-Low,0
tcp,finger,SF,8,223,normal,23.126427,Informational,P4-Low,0
tcp,shell,S0,0,0,anomaly,17.660859,Informational,P4-Low,0
udp,domain_u,SF,44,79,normal,22.491919,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.971809,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,18.004446,Informational,P4-Low,0
tcp,http,SF,324,10647,normal,24.856298,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.692434,Informational,P4-Low,0
icmp,eco_i,SF,18,0,anomaly,34.903307,Low,P3-Medium,0
tcp,http,SF,355,657,normal,0.119853,Informational,P4-Low,0
tcp,other,RSTR,1,0,anomaly,65.701004,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,31.416536,Low,P3-Medium,0
tcp,http,SF,54540,8314,anomaly,33.591423,Low,P3-Medium,0
tcp,http,SF,205,253,normal,0.103928,Informational,P4-Low,0
tcp,netbios_ns,REJ,0,0,anomaly,40.459289,Low,P3-Medium,0
tcp,http,SF,325,753,normal,3.594254,Informational,P4-Low,0
tcp,systat,REJ,0,0,anomaly,41.984277,Low,P3-Medium,0
tcp,http,SF,232,193,normal,3.774088,Informational,P4-Low,0
tcp,smtp,SF,886,326,normal,11.281688,Informational,P4-Low,0
tcp,http,SF,319,3432,normal,4.193084,Informational,P4-Low,0
tcp,supdup,S0,0,0,anomaly,14.701687,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,66.264478,Medium,P2-High,1
tcp,http,SF,147,12141,normal,8.250674,Informational,P4-Low,0
tcp,smtp,SF,1451,330,normal,27.072545,Low,P3-Medium,0
tcp,http,SF,54540,8314,anomaly,28.929688,Low,P3-Medium,0
tcp,http,SF,235,1889,normal,14.441663,Informational,P4-Low,0
tcp,private,RSTR,0,0,anomaly,57.157312,Medium,P2-High,1
tcp,private,REJ,0,0,anomaly,69.427662,Medium,P2-High,1
tcp,http,SF,299,1540,normal,3.751171,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,11.492176,Informational,P4-Low,0
tcp,kshell,S0,0,0,anomaly,19.315255,Informational,P4-Low,0
tcp,hostnames,S0,0,0,anomaly,17.991887,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.86479,Informational,P4-Low,0
tcp,http,SF,237,241,normal,5.808081,Informational,P4-Low,0
tcp,uucp,RSTO,0,0,anomaly,46.015125,Low,P3-Medium,0
udp,other,SF,146,105,normal,38.197568,Low,P3-Medium,0
tcp,csnet_ns,REJ,0,0,anomaly,73.614187,Medium,P2-High,1
udp,other,SF,146,105,normal,50.495787,Medium,P2-High,1
tcp,http,SF,202,1923,normal,4.479184,Informational,P4-Low,0
tcp,echo,S0,0,0,anomaly,19.45695,Informational,P4-Low,0
tcp,ftp_data,SF,383,0,normal,31.219888,Low,P3-Medium,0
tcp,http,SF,345,2254,normal,2.659331,Informational,P4-Low,0
tcp,http,SF,278,6546,normal,5.544908,Informational,P4-Low,0
tcp,domain,S0,0,0,anomaly,19.066804,Informational,P4-Low,0
tcp,http,SF,196,16143,normal,9.444263,Informational,P4-Low,0
tcp,klogin,S0,0,0,anomaly,34.406668,Low,P3-Medium,0
tcp,http,SF,277,2253,normal,6.037617,Informational,P4-Low,0
tcp,http,SF,203,578,normal,0.139263,Informational,P4-Low,0
tcp,private,RSTR,0,0,anomaly,54.022026,Medium,P2-High,1
udp,other,SF,147,105,normal,34.210872,Low,P3-Medium,0
tcp,finger,S0,0,0,anomaly,18.06671,Informational,P4-Low,0
tcp,ftp,S0,0,0,anomaly,20.691287,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,20.595023,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,19.991463,Informational,P4-Low,0
tcp,http,SF,367,5199,normal,2.664799,Informational,P4-Low,0
tcp,ssh,S0,0,0,anomaly,76.175648,Critical,P1-Critical,1
tcp,http,SF,257,23051,normal,14.590597,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,40.195008,Low,P3-Medium,0
udp,domain_u,SF,44,44,normal,14.069992,Informational,P4-Low,0
udp,domain_u,SF,128,44,normal,16.273274,Informational,P4-Low,0
tcp,http,SF,254,523,normal,0.763418,Informational,P4-Low,0
tcp,http,SF,225,22996,normal,10.450104,Informational,P4-Low,0
tcp,smtp,SF,775,331,normal,11.042737,Informational,P4-Low,0
tcp,http,SF,314,266,normal,11.562212,Informational,P4-Low,0
tcp,supdup,S0,0,0,anomaly,18.144791,Informational,P4-Low,0
tcp,smtp,SF,525,335,normal,23.051924,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,82.360859,Critical,P1-Critical,1
udp,other,SF,1,0,anomaly,33.889131,Low,P3-Medium,0
tcp,http,SF,213,37327,normal,23.603198,Informational,P4-Low,0
tcp,http,SF,190,8654,normal,5.007906,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.536116,Informational,P4-Low,0
udp,private,SF,28,0,anomaly,37.41425,Low,P3-Medium,0
tcp,iso_tsap,REJ,0,0,anomaly,42.468187,Low,P3-Medium,0
tcp,ftp,SF,1067,3081,normal,44.152044,Low,P3-Medium,0
udp,domain_u,SF,126,44,normal,32.494274,Low,P3-Medium,0
tcp,http,SF,333,2547,normal,0.700356,Informational,P4-Low,0
tcp,netbios_ns,S0,0,0,anomaly,12.931393,Informational,P4-Low,0
tcp,ftp_data,SF,4491,0,normal,16.735159,Informational,P4-Low,0
tcp,ldap,REJ,0,0,anomaly,43.277406,Low,P3-Medium,0
tcp,http,SF,54540,8314,anomaly,36.967405,Low,P3-Medium,0
tcp,http,SF,239,255,normal,2.477245,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,47.213401,Low,P3-Medium,0
tcp,smtp,SF,1258,359,normal,10.4435,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,56.844012,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,15.087483,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,62.89685,Medium,P2-High,1
udp,domain_u,SF,42,65,normal,12.273985,Informational,P4-Low,0
tcp,http,SF,224,1270,normal,1.237858,Informational,P4-Low,0
tcp,http,SF,231,3215,normal,2.535943,Informational,P4-Low,0
udp,other,SF,147,105,normal,37.453817,Low,P3-Medium,0
udp,domain_u,SF,44,72,normal,20.527827,Informational,P4-Low,0
icmp,urp_i,SF,183,0,normal,41.384958,Low,P3-Medium,0
tcp,auth,S0,0,0,anomaly,20.902763,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.9663,Informational,P4-Low,0
tcp,telnet,RSTO,125,179,anomaly,74.794058,Medium,P2-High,1
tcp,auth,SF,13,40,normal,30.849118,Low,P3-Medium,0
tcp,http,SF,233,4759,normal,2.445014,Informational,P4-Low,0
icmp,eco_i,SF,30,0,normal,40.468628,Low,P3-Medium,0
tcp,nntp,S0,0,0,anomaly,15.088466,Informational,P4-Low,0
tcp,http,S1,278,7958,normal,57.132936,Medium,P2-High,1
tcp,private,REJ,0,0,anomaly,68.027044,Medium,P2-High,1
tcp,imap4,S0,0,0,anomaly,17.617967,Informational,P4-Low,0
tcp,http,SF,237,5193,normal,22.300701,Informational,P4-Low,0
tcp,http,SF,301,2698,normal,20.289592,Informational,P4-Low,0
tcp,http,SF,246,3295,normal,5.765647,Informational,P4-Low,0
tcp,http,SF,230,12471,normal,7.625156,Informational,P4-Low,0
udp,domain_u,SF,46,82,normal,20.747201,Informational,P4-Low,0
udp,other,SF,147,105,normal,33.636848,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,34.153532,Low,P3-Medium,0
tcp,ftp_data,SF,641,0,normal,13.269256,Informational,P4-Low,0
udp,private,SF,28,0,anomaly,37.042736,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,43.113314,Low,P3-Medium,0
tcp,shell,SF,82,1,normal,23.586421,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.496571,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,68.153141,Medium,P2-High,1
tcp,private,REJ,0,0,anomaly,41.841804,Low,P3-Medium,0
udp,domain_u,SF,46,80,normal,9.745314,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.898955,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.82525,Informational,P4-Low,0
tcp,http,SF,376,345,normal,3.758808,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,18.067598,Informational,P4-Low,0
udp,private,SF,105,146,normal,15.854012,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,20.302485,Informational,P4-Low,0
tcp,domain,S0,0,0,anomaly,20.563971,Informational,P4-Low,0
icmp,eco_i,SF,30,0,normal,37.821558,Low,P3-Medium,0
tcp,smtp,SF,1053,329,normal,12.677635,Informational,P4-Low,0
udp,domain_u,SF,46,130,normal,13.747137,Informational,P4-Low,0
udp,domain_u,SF,45,119,normal,15.600021,Informational,P4-Low,0
tcp,smtp,SF,1539,395,normal,11.51596,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.536863,Informational,P4-Low,0
tcp,csnet_ns,S0,0,0,anomaly,18.658133,Informational,P4-Low,0
tcp,http,SF,358,1758,normal,0.36231,Informational,P4-Low,0
udp,domain_u,SF,44,133,normal,12.66746,Informational,P4-Low,0
tcp,http,SF,282,1227,normal,5.038555,Informational,P4-Low,0
tcp,http,SF,323,1509,normal,2.702496,Informational,P4-Low,0
udp,private,SF,105,105,normal,19.62785,Informational,P4-Low,0
tcp,http,SF,218,358,normal,4.768933,Informational,P4-Low,0
tcp,netstat,REJ,0,0,anomaly,37.910338,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,45.900588,Low,P3-Medium,0
tcp,http,SF,329,303,normal,3.277809,Informational,P4-Low,0
tcp,smtp,SF,788,328,normal,13.50813,Informational,P4-Low,0
tcp,http,SF,311,4591,normal,7.362349,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,49.764533,Low,P3-Medium,1
tcp,uucp,S0,0,0,anomaly,14.716799,Informational,P4-Low,0
tcp,pop_3,SF,35,130,normal,20.373189,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,46.266024,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,20.600663,Informational,P4-Low,0
tcp,vmnet,S0,0,0,anomaly,14.626737,Informational,P4-Low,0
tcp,ftp_data,SF,59,0,normal,10.954578,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,14.53909,Informational,P4-Low,0
tcp,http,SF,226,1022,normal,4.942844,Informational,P4-Low,0
tcp,http,SF,203,2108,normal,4.243014,Informational,P4-Low,0
tcp,smtp,SF,2544,333,normal,13.920094,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,51.248024,Medium,P2-High,1
tcp,http,SF,327,6721,normal,6.580301,Informational,P4-Low,0
tcp,nnsp,S0,0,0,anomaly,14.263494,Informational,P4-Low,0
tcp,name,S0,0,0,anomaly,16.049685,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,56.841153,Medium,P2-High,1
tcp,whois,S0,0,0,anomaly,14.843291,Informational,P4-Low,0
tcp,netbios_dgm,S0,0,0,anomaly,13.911111,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,31.976187,Low,P3-Medium,0
tcp,private,RSTR,0,0,anomaly,59.360176,Medium,P2-High,1
tcp,gopher,REJ,0,0,anomaly,42.052501,Low,P3-Medium,0
udp,private,SF,28,0,anomaly,33.903268,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,38.341383,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,52.714382,Medium,P2-High,1
tcp,ssh,S0,0,0,anomaly,13.637731,Informational,P4-Low,0
tcp,smtp,SF,763,335,normal,11.797483,Informational,P4-Low,0
tcp,iso_tsap,REJ,0,0,anomaly,41.060555,Low,P3-Medium,0
tcp,http,SF,307,8339,normal,8.272304,Informational,P4-Low,0
tcp,domain,S0,0,0,anomaly,23.44723,Informational,P4-Low,0
tcp,ftp,RSTO,0,0,anomaly,47.437663,Low,P3-Medium,0
tcp,http,SF,236,7262,normal,7.178749,Informational,P4-Low,0
tcp,ftp_data,SF,246,0,anomaly,19.869176,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,20.042378,Informational,P4-Low,0
tcp,discard,S0,0,0,anomaly,19.553776,Informational,P4-Low,0
tcp,auth,S0,0,0,anomaly,19.189082,Informational,P4-Low,0
tcp,http,SF,300,13038,normal,8.710059,Informational,P4-Low,0
tcp,http,SF,254,390,normal,1.777299,Informational,P4-Low,0
udp,other,SF,147,105,normal,37.038076,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,13.341906,Informational,P4-Low,0
